Top DEVCoin (DEV) addresses as of block 409105

Address	Amount	Last deposit block	Last deposit timestamp	Last withdrawal block	Last withdrawal timestamp
LgeSHkh7Z4FSKKsNGvcbwZesCKXPytGt3e	456.996	400364	2018-09-12 02:57:06	400364	2018-09-12 02:57:06
LQzg9C39nrGCY5ukRUrBMo2kUWpESWe9zj	456.4786073	399116	2018-09-11 04:49:06	399116	2018-09-11 04:49:06
LWQkfFyJMTLrbniwpAMJso9nge3SfSjyqt	455.92815476	408567	2018-09-18 04:38:00	402966	2018-09-14 01:04:32
LYWjrhZ92V6rYzqFxJfpcSf8eYbsY24HkN	455.796	403566	2018-09-14 11:32:18	403566	2018-09-14 11:32:18
LPk1m4Fx6R1PiDATVfdsjMhN9uES8ZUkGU	455.21436182	400363	2018-09-12 02:56:36	400363	2018-09-12 02:56:36
LSzws6mTA39QAKT6eK6KNtVYYLrNZLHfea	453.5999706	350454	2018-08-06 02:26:42	350454	2018-08-06 02:26:42
LV6wWFycmboDZHN58R6o9phNFcrtNJSy3u	453.12151401	409050	2018-09-18 13:11:01	365684	2018-08-17 11:07:12
LWgEemcAXUzn1fCmHuFCf7PNWVR9sK5KdC	452.792	404368	2018-09-15 01:44:44	404368	2018-09-15 01:44:44
LbU4VVV7eASYrWEDB9GhX9f78EK29qS927	451.83040384	409021	2018-09-18 12:35:41	-	-
LPnNVMKLiqFmtMqWDnuPY7MQLp1K8x1TL9	451.35992691	282141	2018-05-27 17:17:21	121452	2017-12-28 05:20:16
LUKB23BmzGrAkgQmZNQfaivUuBrKr5yMUo	450.83601073	405461	2018-09-15 21:14:22	405461	2018-09-15 21:14:22
LXvnHwFUFngRomrHyyAZ2RwGMD2MXWtfnT	449.99	163291	2018-01-26 18:55:21	-	-
LbjYLn3RmnBGws38BYcjQuYQxcc1aUvMMQ	448.46624899	319947	2018-07-14 11:49:10	-	-
LbHxMNHgKkaLqDEuWT8JV3k7DzGqbH8QhU	447.3874051	409023	2018-09-18 12:38:44	-	-
LVtRgegn3vtaNyGmJVnf4XnXBNQ1mVkq1G	446.16736474	408939	2018-09-18 11:24:25	400686	2018-09-12 08:49:32
LeHUoW7X8bTAuwxp1uXYX9jKNVyzXjyjrV	445.74736205	405809	2018-09-16 03:24:03	405809	2018-09-16 03:24:03
LcxszYAmNXAN4xB64HuCJPcBa5Dw283iut	445.62184944	409023	2018-09-18 12:38:44	319475	2018-07-14 03:22:50
LRqGAJqfVsZAtXzHYDm2jHFWXUQuvtHUi1	445.17776701	295888	2018-06-07 17:02:28	168443	2018-01-30 13:56:00
LP8sQDRGNuTAiMpP1XkQ6SPtRJ7qX9i9mp	440.6	221573	2018-04-02 20:36:57	221573	2018-04-02 20:36:57
LL78XFhwetRXksj37yFpFtW2fZLdRmXVoj	439.00006202	199706	2018-03-08 16:51:32	199706	2018-03-08 16:51:32
LUL2r23tvMKfMcVQTfV5r5hV3xk2KUtkuV	438.97075569	351186	2018-08-06 15:27:17	351186	2018-08-06 15:27:17
LZvAReRBmWa8XGLdRyy4h4YsNkUZWfu1S4	438.58965698	333752	2018-07-24 16:59:50	242742	2018-04-23 08:57:17
LMbxJWJG5WqT3FUQLuZFM791Nn6uEPhgap	438.3316405	409023	2018-09-18 12:38:44	295306	2018-06-07 05:12:33
LW2VpvjnbDfyZCuvcTdFRRF8VhiVHHGrVm	437.899977	293926	2018-06-06 02:53:19	293926	2018-06-06 02:53:19
LLo4e85Got2YpnipsfSpv9hervRHG85mwC	437.03382108	399611	2018-09-11 13:33:46	399611	2018-09-11 13:33:46
LcoofPmTwrZRQaM4q1egra34oBoe7fTo4m	434.11543696	407628	2018-09-17 11:52:52	407628	2018-09-17 11:52:52
LKvoNWw61hfQt8AYHC6gVjjJ6DqPixXj5E	433.41751468	408533	2018-09-18 04:03:58	408533	2018-09-18 04:03:58
LTMwUivSguTcz698pYXqrgD9JYf8x1PG5Y	433.05791492	409023	2018-09-18 12:38:44	194503	2018-03-02 08:10:02
LMPDuWT87Tz67RdjioKdUdLDGAZsTSCNAw	432.96535476	243974	2018-04-24 15:07:40	243974	2018-04-24 15:07:40
LVastn1hE45Bz26mBJcpbqcaX6zRZXu27F	431.89	395484	2018-09-08 12:12:24	395484	2018-09-08 12:12:24
LPyTHXPWRj86V9XExBWytraSdEZVgJH2fV	430.92436355	404383	2018-09-15 02:04:58	404383	2018-09-15 02:04:58
LZT92zY9MkF7ZTJhkhixo7u8cbhYatukzr	430.61	404499	2018-09-15 04:07:53	404499	2018-09-15 04:07:53
LPa1eJEwzQfWDv6oEiL5Et3oe86Xu4HdYJ	429.99	88221	2017-12-06 01:59:44	88182	2017-12-06 01:20:32
LfF38EiTR3hcHno2zUfHEMUB9q7tLbThy8	429.4770481	173389	2018-02-03 04:49:36	173389	2018-02-03 04:49:36
LaMCCQMUgVDUXq5bwnTBszHyqFPcH5niFc	428.74	401125	2018-09-12 16:24:17	401125	2018-09-12 16:24:17
LUbbfR56z6fEefDrhWZ6UiuMCKe6UzuLBU	427.1	404624	2018-09-15 06:24:11	404624	2018-09-15 06:24:11
LfAR6WSbjwDWrDUCQDj9FhUVQeEEk4DD8C	426.91461944	374347	2018-08-23 20:52:47	374347	2018-08-23 20:52:47
LLvdRBjJeUunvjv8hYW5GS99f3fSBWRcjk	426.46173992	398337	2018-09-10 14:52:35	398337	2018-09-10 14:52:35
LLHQNBYTvjNNub2tQGbjtXXqMgmjyFyF5m	424.47786039	391117	2018-09-05 06:58:54	391117	2018-09-05 06:58:54
LhZXFQj3wZJFCwA9ask56gaMq9Mbuw9EMa	423.68514196	408343	2018-09-18 00:45:00	408343	2018-09-18 00:45:00
LgGts75pbbR8cmR7KV1xgjFuqVZz7KMXxW	423.5020371	409023	2018-09-18 12:38:44	260206	2018-05-09 11:15:58
LiMNX7YJaqmQrJtMz5aQrbZZCPPBqFBhDo	421.56191417	370203	2018-08-20 19:35:30	267893	2018-05-16 01:18:32
Lf7E8imquRbx3tFNZq88P2ez8mkUVTyZZz	421.27054547	349944	2018-08-05 16:44:06	-	-
LhJ2SRgDKz4tcsxSG646Q99f7tWo2kZGwe	420.6522756	406322	2018-09-16 12:39:38	406322	2018-09-16 12:39:38
LdfFbwVtTi6ZG91ks5FW8SJXjApWYwhkHJ	418.71078443	176501	2018-02-05 11:33:52	176501	2018-02-05 11:33:52
LUyAp3g2beZE1KDTJJ8PgeJN9UN9uqfbJX	417.14034647	408474	2018-09-18 03:01:44	400215	2018-09-12 00:22:12
LSxhJzBSnMXUFANXyPWdBheyG4W9NmUN3t	416.81172079	409023	2018-09-18 12:38:44	405811	2018-09-16 03:32:13
Lhkj1nLydNdLNtdDZQEkUzGj1GsLmzRkGu	415.68850592	397122	2018-09-09 17:14:32	189184	2018-02-23 18:39:58
LeeHKbB667YXR4cHyL8R9AoqT6minJ8jRE	414.60628144	408908	2018-09-18 10:38:06	184098	2018-02-16 13:40:37
LcFWzyStJPvpimuJjHUPeN8B9ByihKgNts	414.59098637	211678	2018-03-23 10:59:08	-	-
LgAYuWXmZUjC5Pk8iYZ6rUFXiUyRijJpW5	413.72289401	408181	2018-09-17 21:47:20	-	-
LWnjeBxYGxjurvYJFhRNykZzkZZoDNUeLs	412.59908059	409050	2018-09-18 13:11:01	289419	2018-06-02 14:16:43
DEVs9g3w4SUh9qWEPxk6hHJ4HTdtnbE9m3	411.86206472	380334	2018-08-28 07:04:45	380334	2018-08-28 07:04:45
LUnuqqjgGzWYKTPQtGJxS4rgTHrSXYUYkP	411.0	301404	2018-06-30 14:23:54	301433	2018-06-30 14:56:09
LRcrrWYPtoD1uYjzUfMxUFRHthUBfbnh3N	410.996	399882	2018-09-11 18:17:54	399882	2018-09-11 18:17:54
La1c5fBdFLubGMvKsHiZiToni8pqZNvMpf	410.70490313	406181	2018-09-16 10:08:05	406181	2018-09-16 10:08:05
Ld3LRuWY6FLCB82xLsJV6E7sHWZ4Fx2GJM	410.64029462	406481	2018-09-16 15:32:35	406481	2018-09-16 15:32:35
LQK1sqJQxMDjZRNv8n3UGWNZL1wzU6xjh6	410.55004532	409023	2018-09-18 12:38:44	-	-
LPNMbxY7RkHzoMnNdtJvZGrasic8cR8gv9	410.13603154	409023	2018-09-18 12:38:44	348176	2018-08-04 09:15:39
LftgFwPSMM1fGTu4DaAk4UWwpgLabxgDbf	409.929329	395768	2018-09-08 17:16:12	395768	2018-09-08 17:16:12
LYd6dwHG7QrdiumMTXLxozwNLT7tocsHf6	409.92576033	174181	2018-02-03 18:53:00	174181	2018-02-03 18:53:00
Lhax7unmsjppvN8uZRuy5uHafXbJ66NwFH	409.65916651	365236	2018-08-17 03:14:47	-	-
LgSrSCs4fCo2zPrZr6GeP1tA5sQLA8kU7T	407.596	406920	2018-09-16 23:18:45	406920	2018-09-16 23:18:45
LUL81JTPoEV3ssEZp2jzMZHqJaJ5KWboZZ	407.56413239	405230	2018-09-15 17:08:14	405230	2018-09-15 17:08:14
Le8n9MCMm625EtGU5DTeeCyeYwJ7dsyMaZ	406.82399831	409037	2018-09-18 12:55:54	409037	2018-09-18 12:55:54
LTU4RVZ8sCuxsYnPE3dDoXsqYTyBS4UHw4	405.58186213	404449	2018-09-15 03:17:11	404449	2018-09-15 03:17:11
LXoqqvF9XDza2qw7fqDbTbmjV5t9SGm3FJ	403.47084088	388705	2018-09-03 12:11:59	237784	2018-04-18 07:17:02
LV6C9U44CtL4gFcS6vvGtZhqKL6p8wtFnt	402.27634669	309851	2018-07-07 00:34:01	309851	2018-07-07 00:34:01
LeLrF7f7XrPfsLJzaJttZULkQ4RsyUrkxh	402.1703335	409023	2018-09-18 12:38:44	338048	2018-07-27 21:11:15
LgBco657rviBLySvKLBFqG4gEEayeKhBwR	402.00801543	229153	2018-04-10 03:49:16	-	-
LV1ABkq96HXKGiHRMgheWrUY9RVL2xUyNW	401.79001146	198618	2018-03-07 08:37:08	198618	2018-03-07 08:37:08
Lcv2orfGsXoBMpGaAg6Bsc2xh7S5gqdRGM	401.61513779	409050	2018-09-18 13:11:01	405189	2018-09-15 16:24:17
LdAR7xNbj5U82ERZhPeuvDpARqiaWTZiMc	401.46059292	312234	2018-07-08 19:03:22	206518	2018-03-17 10:55:30
LN5S4qs4zhNVe4y2haYaNkibhiLmpiW5Sz	400.8	403351	2018-09-14 07:45:57	403351	2018-09-14 07:45:57
LchxzcFD1DbZq8ahHkotYke4LJapFPijEt	400.39083259	397137	2018-09-09 17:37:44	203636	2018-03-13 18:02:06
LV6UQ5AUyGpRAtRsHhwDjoNrUcQ1C7NxkQ	400.0	407811	2018-09-17 15:12:04	387845	2018-09-02 20:58:36
LX2T7pDEiPTVVCuEX7z3VghB1ZJKVuXyxj	399.16082431	39877	2017-11-05 12:08:32	39877	2017-11-05 12:08:32
Li4envXw2ZDqYwY3vL58eQjcfyLqUFxbto	396.93020035	270709	2018-05-18 10:33:49	270709	2018-05-18 10:33:49
LTrBCGCnx5opkGzFVWeJkHSPrQhqbpGW8C	395.59000947	174796	2018-02-04 05:34:24	174796	2018-02-04 05:34:24
LQUxGp3kxkVytrGF6o4R9sfMEYradXuRB5	395.31799881	409023	2018-09-18 12:38:44	-	-
LdSz2frRnEbXBhXTLz9JeeLv8AwoYsY2pv	395.30265067	252330	2018-05-02 14:18:36	252330	2018-05-02 14:18:36
LKbrLY15JEAVGJ1LqhpZgJCc86VJuXuFQF	394.95532655	159233	2018-01-23 19:40:16	-	-
LhNuaCr8PSJPLzXZAr759d7wvYQ4eKAkpB	394.792	401022	2018-09-12 14:41:29	401022	2018-09-12 14:41:29
LSuUFhtyX1kXjetqqSjrTDfbohczgodkRG	393.08035612	312067	2018-07-08 16:09:12	337406	2018-07-27 09:36:05
LNTUnfGnaHZBj7AADAifggHL5fHgb22Lad	392.46157762	409050	2018-09-18 13:11:01	406156	2018-09-16 09:47:01
LQSkKxU6iSZDAmmogxwGVxvwiK3Aep846a	392.40908625	409104	2018-09-18 14:08:46	407743	2018-09-17 14:02:55
LbEPysPhRxDsiTPjw3LraC66Ri87Ypk9uV	391.596	408731	2018-09-18 07:34:04	-	-
La1oezcGpQgCuQhRq3WwW57F57RUQ42Pgw	390.90646469	408857	2018-09-18 09:43:31	397024	2018-09-09 15:31:43
LbseysGYMY56vGC1NXzgRqPPn2AHEx6mgd	389.6408108	409050	2018-09-18 13:11:01	211843	2018-03-23 15:13:00
Lb4VuGz9qMCqWmVR2YJF2DfFTdDQ9aohp7	388.48424984	407873	2018-09-17 16:19:33	407873	2018-09-17 16:19:33
LQ9QooGzKRsgXnjtprPZFU9ww7PQKq6szi	387.60401846	368407	2018-08-19 11:30:55	189821	2018-02-24 13:48:53
LKagUDVsANqofJADsmt266mBhqB1YyEJ6n	387.34492455	378313	2018-08-26 19:08:52	378313	2018-08-26 19:08:52
LcNnNAabQuwhZRm7JAFsmUd9ZSdTA3v8qX	385.68699681	406909	2018-09-16 23:12:12	406909	2018-09-16 23:12:12
LdYSyseKV9Hz71FFyFoXeDgxjdMpQUAYG3	385.39006647	175093	2018-02-04 10:48:32	175093	2018-02-04 10:48:32
LLKfohZBv3e5Bick7FEeEdTeN6N288B4p7	385.3009	403270	2018-09-14 06:26:21	403208	2018-09-14 05:20:25
LPALqZs4TYkk3UjLjD16WshQctRjhdgsGu	384.69533611	295752	2018-06-07 14:25:53	-	-
LQobQDENmBgEVXKpVbNryzyeqsdSmFfCLn	384.41744394	408984	2018-09-18 12:02:28	408984	2018-09-18 12:02:28
LMK2aDPo7E3MnHqH4PKdtHs6FjzQhdrLeR	384.2313548	407148	2018-09-17 03:27:34	407148	2018-09-17 03:27:34
Le2KoFxBTCaPJTWiQjWrhgu5SdWjMXABP1	383.62840294	404983	2018-09-15 12:48:09	404983	2018-09-15 12:48:09
LVUw2KjWCw6VcZm17BVy3AL5tSvemKevZB	381.1586297	404578	2018-09-15 05:33:44	404578	2018-09-15 05:33:44
LVSCA6UhvGEaz6do7RXfjQBjb817Y1s454	379.40227358	408930	2018-09-18 11:09:50	153787	2018-01-19 20:12:48
LdT5KoiEWYn4JkgwzyG6dp3LfHJJWLRHJo	378.85149079	394747	2018-09-07 23:11:36	394747	2018-09-07 23:11:36
LRRJWe9WB8rz1H9ihMWXtn9p8ajsokd7Wb	378.81544266	382246	2018-08-29 17:18:44	-	-
LQvgpw9GPHXdxu4F3wN99xMYfEEnG1JsoF	378.32228662	165955	2018-01-28 17:58:08	165955	2018-01-28 17:58:08
LghdpvJMeujFDYg1ccyCSfLesjGHq46R4N	376.250679	406528	2018-09-16 16:19:09	382454	2018-08-29 20:59:09
LMzdxxoiDQgfzpTmBcPEuXasPeG5W3qkWR	376.13988745	403642	2018-09-14 12:57:06	403642	2018-09-14 12:57:06
LcRxKGWYoYcMksJNpdS9uZS6ZbXxzFCDNL	376.12222305	299774	2018-06-29 08:10:38	-	-
LLzagJmKU5ee2iZNvvwgcjmwfniMNm86kA	376.04425302	400509	2018-09-12 05:31:50	400509	2018-09-12 05:31:50
LcXA6iEYoC1voS17q6oJgV55mqCFGmDvbz	374.4	398699	2018-09-10 21:20:50	398699	2018-09-10 21:20:50
LVX3f1jFasygkFKgZfdun4LhvDeeD4gyve	373.523	407097	2018-09-17 02:28:31	402172	2018-09-13 10:55:18
LMJecY8wo4938YZ5WbY8EEozSxQgBUL5hW	373.10325743	350934	2018-08-06 10:53:12	350934	2018-08-06 10:53:12
LiED2XpgTsxMz2x3UfszEJeWs8YcB3e6xH	372.999954	328136	2018-07-20 13:10:17	-	-
LhQoY2XnX8RyJMf1Gk7dEaCZjE1fMcNPzu	371.94	401067	2018-09-12 15:29:24	401067	2018-09-12 15:29:24
Lh8F1Sq9xxGDZGDthXs7mGLhh2jBMmzX3g	371.50917322	313703	2018-07-09 21:02:28	313703	2018-07-09 21:02:28
LVuQGVTYdsFGmA2dMmufU6FDTuQpPieE1L	371.43267461	299508	2018-06-29 04:21:52	-	-
LgJuBNjLTG7eaT6ENy2ymFnCGRUkX7sYPA	371.34777069	407026	2018-09-17 01:15:25	407026	2018-09-17 01:15:25
LXyjQxaUrWAg3XUxcnuFtukkTQydGq5L2D	369.992	260607	2018-05-09 19:02:43	-	-
LXCyhdd7CR5k2z8XPctTJPTxGhnHAWt6VG	369.16563672	183400	2018-02-15 12:41:12	155448	2018-01-21 00:49:51
LcSveHACKAGKCrM87kvAnyEhpXDUDAKTwg	368.20792971	409023	2018-09-18 12:38:44	-	-
LfdnYmD5oGmdNDues2RHr4qehUco5oPEuL	367.85098112	192699	2018-02-28 03:06:58	192699	2018-02-28 03:06:58
LTJBAemq8LDQm4ttbZpsnKNr17KPKjdfGN	366.3430051	409050	2018-09-18 13:11:01	382014	2018-08-29 13:07:43
LQjFuTStJLVyjAk2TkYXgxgzBT89q4RpU3	365.51616708	409050	2018-09-18 13:11:01	408786	2018-09-18 08:31:12
LPXWtLAKFrubHyragfak8kZziWhsZDvMU6	365.50252369	398819	2018-09-10 23:23:01	384794	2018-08-31 14:44:18
LYj3tccZRwMq3f4HbV4ekUQmghr8oQp5Kb	365.22745036	395241	2018-09-08 08:03:26	395241	2018-09-08 08:03:26
LcJib4vPoGhtZ1CJQvTXcVdowQ6XkfA17k	365.20025763	409050	2018-09-18 13:11:01	360183	2018-08-13 09:03:54
LdjmrRGR2zZFQ4h8y5PKJkSgfzpuSPtkDC	364.97353174	273510	2018-05-20 17:41:05	-	-
Li9NRrRWsRTCVRnaqRzaVBbQtLPY1WToWy	364.2079987	392599	2018-09-06 09:13:09	392599	2018-09-06 09:13:09
LYFidpCGq15ZnMLth4GaVoqLB15c3n3tbg	363.98372341	163211	2018-01-26 17:33:04	163211	2018-01-26 17:33:04
Lcjk9AE2ay4bHGbar7zThsF2A6Z9uERdFw	363.4	396406	2018-09-09 04:28:10	396406	2018-09-09 04:28:10
LRmHwCG8bjgyHGZmyEK8d9qktdrjMnQdSh	361.18595932	216823	2018-03-29 00:26:49	-	-
LKaT3WoQbH9Hsq6XzTLafEYdHHBMEEJQnB	361.02419204	359360	2018-08-12 18:23:12	165011	2018-01-28 01:21:36
LQs1bwH3RVUei4YRaVWDps9RbRTEdCWmmc	360.98090041	409050	2018-09-18 13:11:01	162507	2018-01-26 05:04:32
LLJ7EsmN7eH7VtYiZ8tjqr8tqiyUVF1Aaa	360.05448236	359321	2018-08-12 17:40:21	350263	2018-08-05 22:52:41
LZFCBBuYuwzbqPPjqXu66VQfxdbZ1pUeyK	359.07456184	409023	2018-09-18 12:38:44	365861	2018-08-17 14:13:33
LSjnvH1tbSsEgu1W5esYv8x2sazx2yVP52	358.05812203	226284	2018-04-07 11:05:07	-	-
Leuh8N8mS6aRD6zbZRskzipEUwtCbZpzbx	357.31045635	199726	2018-03-08 17:26:56	199726	2018-03-08 17:26:56
LNPzGXwqKYCRN6N9ibZQqGiNg9aa36xiZx	356.72764075	390635	2018-09-04 22:27:04	390635	2018-09-04 22:27:04
La1YRFtRcwLGgnsV1qy1M2xmnBcKHCAgFs	355.196	400907	2018-09-12 12:37:14	400907	2018-09-12 12:37:14
LSPQxF98fW8gyUYfJuVTxzeRuymY8bYF6R	355.0	406854	2018-09-16 22:09:40	-	-
LQnaWPZrxhTra3sf9CUS5Z8td1wBz1yQm1	354.967185	299508	2018-06-29 04:21:52	280373	2018-05-26 06:31:22
LPPKCCZNsdBxAGShKwMta4T7Z3CPu66evZ	354.74880203	408857	2018-09-18 09:43:31	-	-
LPTTgAxE8fLJakaMZnYVUHDU4KWkgp4Wkp	354.38198152	377645	2018-08-26 06:59:13	377645	2018-08-26 06:59:13
LhnXpJQL122umU6BGhC66jPtFh4UcRr5XF	354.00427648	407114	2018-09-17 02:47:18	407114	2018-09-17 02:47:18
LMSidPVkksrfAj4PU9P8iwAjGvMC5xVLML	353.99077592	409023	2018-09-18 12:38:44	397269	2018-09-09 19:57:17
LhP5L4ouQuXfnD1Jrrk3Bzo3zwgTnHpSWQ	353.94809291	409023	2018-09-18 12:38:44	399075	2018-09-11 04:03:07
LfrhiPb6t3wpxQbjGJtpLJ67r5g9n1EdYp	353.81662977	376932	2018-08-25 18:29:17	399100	2018-09-11 04:28:27
LhVXnoay1za5KLBo5rzMH3V96bNGcd6UGo	353.62029371	362228	2018-08-14 21:31:29	362228	2018-08-14 21:31:29
LV5rVLpZSH9MQ6TzSL6zcv5BBrPv9GjJFc	352.79448489	408765	2018-09-18 08:06:48	408765	2018-09-18 08:06:48
LXS5hBvVpTocXmTKTjBtQHjbaXaAbueHri	351.95005024	201316	2018-03-10 17:43:35	201316	2018-03-10 17:43:35
LYiE9X6wmNC8WzF6XHCAANgM6BRqJscBB2	351.86034559	284651	2018-05-29 18:08:02	284651	2018-05-29 18:08:02
Lhz2EkCQJCcAt3sKdtkdABTNkSFz3iiBgn	351.76554213	302075	2018-07-01 03:16:41	302075	2018-07-01 03:16:41
LevagLK1QTqRuGaiBqJxHJ37xGEZ7FBwZv	351.06856309	405997	2018-09-16 06:42:58	405997	2018-09-16 06:42:58
LXMLQBEmBd15FBVouKJaf8meHSPgXGtKJc	350.5654095	409021	2018-09-18 12:35:41	198146	2018-03-06 19:35:38
LShncYpTueQw4gmmdtUq3vUE1K7eczi3Ao	350.17423043	409023	2018-09-18 12:38:44	382251	2018-08-29 17:22:23
LWHEaA6oUNcD84jHFLRGtDg75RvEfwyXPX	349.996	254102	2018-05-04 04:43:36	-	-
LYzLYRyTBHZgtzeKrwjQx22Urw62Gr61Vw	349.996	235662	2018-04-16 05:43:52	-	-
LKHFmocJngKfXfXHr916CiUxSU4eUoQNvj	349.80110222	407337	2018-09-17 06:41:10	407337	2018-09-17 06:41:10
LdML6Wp6B8ihjCst9r57qBQDL5vyYKqdYR	349.54633046	408857	2018-09-18 09:43:31	379290	2018-08-27 12:31:44
LcjQ19vo9YbJrqaDCNVAfv4Ubqi7VFgHSe	349.50969824	409023	2018-09-18 12:38:44	408175	2018-09-17 21:38:13
LTPx89MtH9BFCZx4YTiinVnqA9irA7Xuw8	348.2	405808	2018-09-16 03:23:21	405808	2018-09-16 03:23:21
LSH9Jb1fSqtCr7mLLwDiTUAEscDjY45LrE	347.93794132	313011	2018-07-09 08:50:40	313011	2018-07-09 08:50:40
LStkdo15VmdhXLVP5L5npKA45p1dcERge3	347.65250355	403433	2018-09-14 09:09:43	403433	2018-09-14 09:09:43
LhjtLtG8NjnaJ4443yADFiiqYm1tc6t78h	346.67461723	409023	2018-09-18 12:38:44	374049	2018-08-23 15:40:13
LS46A1KA8G4gvZRNAsGnU48uz77raDPWrR	346.19782703	199965	2018-03-09 00:47:05	-	-
LhPzWbXXX24zNpCePS7S5s2EjpLebiRZ7n	343.13873986	359321	2018-08-12 17:40:21	81308	2017-12-01 16:00:20
Ld4SAnF9vJbdDiMhxB3R8N9MaQqazNvbq1	342.25378637	409023	2018-09-18 12:38:44	197258	2018-03-05 17:52:39
LhunF1KTDATw9M7UBst86eFdAuU13DXNeq	341.39034215	409050	2018-09-18 13:11:01	-	-
LgUstkB2nFp6hkqDK6tkRnpPEmPXK2mrRe	341.02823	402279	2018-09-13 12:46:10	402279	2018-09-13 12:46:10
LUKY65rVv3zoiSavhinF1hZsCT3EMcJd82	340.8520633	395552	2018-09-08 13:29:18	395552	2018-09-08 13:29:18
LWpnjq8ApZHuow4YcrFPsCZHaRSTMJuZZE	340.41245637	409023	2018-09-18 12:38:44	365566	2018-08-17 09:06:49
La5ALbBipXZqrEowFeZMwDXHHwCSKzGXKM	340.3465509	407121	2018-09-17 02:54:46	407121	2018-09-17 02:54:46
LernLCSPTDR8DnJ5RKugMdXcuXxFr1MyAh	339.27256655	220930	2018-04-02 05:11:05	220930	2018-04-02 05:11:05
LTiA91upZPTNoLPYbcDw5JhNbGhb7kBLWG	339.14143598	323448	2018-07-17 02:06:16	323448	2018-07-17 02:06:16
LhM4q6ccZgpWK3zz76EqfENgHfkaYsyZ4R	338.93150222	408930	2018-09-18 11:09:50	202043	2018-03-11 16:13:57
LNFcbbSYemYcK4cDDypxzgqZV3HoRRDhHK	338.67308354	397122	2018-09-09 17:14:32	-	-
LSvSiQHmxL64vVgBr8B4rQhbXYLbptVqrM	338.6	398417	2018-09-10 16:16:01	398417	2018-09-10 16:16:01
LSemrJWFZnKiZuoGypuRqKB3NNi8cusg7C	338.59683403	387963	2018-09-02 23:05:09	387963	2018-09-02 23:05:09
LRDsxHDKu66NfZ7eJTLvFJG9RUybfpzRMw	338.5771	325489	2018-07-18 14:18:33	292176	2018-06-04 17:52:01
LXbwX4EtQBSAdG95jdeigCgi8gyvuVnBZ1	338.23014453	283458	2018-05-28 18:43:47	283458	2018-05-28 18:43:47
LdEzVKPZbwmTPMsFLMrVQqMcUtZFQZUi6m	338.2182062	406528	2018-09-16 16:19:09	237920	2018-04-18 10:43:30
LaZxNsNfWyaMiWppbjuCmRNRvz6ZQWozwN	337.8	407305	2018-09-17 06:09:37	407305	2018-09-17 06:09:37
LQPKQgGKauys4wRLzsj3XfUT77yueeeSon	337.51186223	409023	2018-09-18 12:38:44	383917	2018-08-30 23:11:56
LcUguEDADndE5hr9QQv6H2GXo96dypip5J	337.2	395883	2018-09-08 19:10:41	395883	2018-09-08 19:10:41
LQbwTVxmKhqXEKS9cRLatMhsPMXa83mbHn	337.19381784	407787	2018-09-17 14:38:28	407548	2018-09-17 10:34:22
LhXm6MfxaEqxvFMCMfM68NXCZoGQ7EGuii	334.996	236842	2018-04-17 08:25:15	-	-
LcMRXBsPf7fuQuJzr3eujhd7ajUJiSyMaB	334.33799606	397137	2018-09-09 17:37:44	340481	2018-07-29 16:18:13
LNJFXrQr9BDwwr3NF7sVET5DsKj8XNrAui	334.24954687	168440	2018-01-30 13:53:04	168440	2018-01-30 13:53:04
LRjLUwt4ndJMASCFJyUdi86zqKD6b1bjVz	333.76543476	407130	2018-09-17 03:07:38	407130	2018-09-17 03:07:38
LQV7T5yaNM2rvxTgou92jPVaJpiKU2KRar	333.52820003	409023	2018-09-18 12:38:44	397391	2018-09-09 22:03:50
LMJLd6f7RqUxcJDvpZ2wNVbjLGTw6u3YjR	333.21964998	407094	2018-09-17 02:25:01	407094	2018-09-17 02:25:01
LdQ6GRmDzXc9nTWHvg61uNhxvpUWRETpjY	332.40888902	181923	2018-02-13 08:19:05	-	-
LLabBaXKuHbatWJoF7UHoHZA5DMKrpt4er	331.39752777	409050	2018-09-18 13:11:01	402716	2018-09-13 20:37:44
LPRsmDEn1rDxVK3Kq1nbWKFTgFwe9mPuhd	330.85124318	400853	2018-09-12 11:38:22	400853	2018-09-12 11:38:22
LSSoum8StUfWEAU7USr2FWekYrnD4N7ycj	330.7226242	372935	2018-08-22 19:52:16	163257	2018-01-26 18:18:40
LiMq5JsxbGM5CXN9cgz8Ldvzbdbaek9bAU	329.996	241181	2018-04-21 18:48:10	-	-
LaHhFbJPsXffcca6PLsumVZKiHgS69cFDJ	329.86445202	368745	2018-08-19 17:40:13	219560	2018-03-31 19:56:44
Lfa933F7XE5My5DRAsZXVd1WjoZTjHQND6	328.96001871	171327	2018-02-01 16:30:56	171327	2018-02-01 16:30:56
LNFwX3mfg3GR3QCTttQJttMJHdRmbQQSHs	328.91051026	408857	2018-09-18 09:43:31	142525	2018-01-11 16:49:20
LL4SGYfofQZUsh1KxCViKZv8VDbgbutQCj	328.67625036	409050	2018-09-18 13:11:01	290620	2018-06-03 12:24:29
LXFScG8dnNKwfWRzuFfhSBWKJZx3Hsekxh	328.07212853	409023	2018-09-18 12:38:44	-	-
LV6cjk9KWhKMg4wcoXBJYpT6ipQG7c2gtY	327.91296756	409023	2018-09-18 12:38:44	407443	2018-09-17 08:36:30
LTnf4b6LYLUEpAnjjmFEjEQT8MkzgFVujg	327.85112763	407547	2018-09-17 10:27:32	339132	2018-07-28 16:19:42
